X,Y,ANGLE
100.0,500.0,0
100.00029088810611,499.80000021153984,0.08333333333333333
100.00203621182001,499.4000040192515,0.25
100.00465419739086,498.8000097308191,0.25
100.00814484481866,498.00001734624254,0.25
100.0125081541034,497.0000268655218,0.25
100.0177441252451,495.80003828865694,0.25
100.02385275824375,494.4000516156479,0.25
100.03083405309934,492.8000668464947,0.25
100.06224838468646,491.0003409952132,1.0
100.12623287083728,489.00136476085424,1.8333333333333333
100.23178475358424,486.80389831058733,2.75
100.38875226373658,484.4090368948147,3.75
100.6078219332155,481.8182824718879,4.833333333333334
100.90050163036493,479.03362116485675,6.000000000000001
101.27909853777241,476.0576063158176,7.250000000000001
101.68293523900707,472.8831904768425,7.250000000000001
102.11201173406889,469.5103736479315,7.250000000000001
102.56632802295788,465.9391558290845,7.250000000000001
103.04588410567403,462.16953702030156,7.250000000000001
103.55067998221735,458.2015172215827,7.250000000000001
104.08071565258783,454.0350964329279,7.250000000000001
104.63599111678548,449.67027465433716,7.250000000000001
105.36880270989609,445.12902073399727,9.166666666666668
106.29838809456334,440.4198943805626,11.166666666666668
107.44439004917541,435.5529980882603,13.250000000000002
108.82674011038614,430.5401038834849,15.41666666666667
110.46552548740047,425.3947776073306,17.66666666666667
112.16500661911903,420.05888369131867,17.66666666666667
113.92518350554181,414.5324221354492,17.66666666666667
115.74605614666883,408.8153929397222,17.66666666666667
117.56692878779586,403.09836374399515,17.66666666666667
119.38780142892288,397.3813345482681,17.66666666666667
121.20867407004991,391.6643053525411,17.66666666666667
123.02954671117693,385.94727615681404,17.66666666666667
125.10624905364189,380.31812814127915,20.250000000000004
127.4345600881426,374.788302852301,22.833333333333336
130.00974739716597,369.36903995745587,25.416666666666668
132.8265767738813,364.0713544003023,28.0
135.8793228609475,358.9060140119153,30.583333333333332
139.16178078760998,353.88351762469006,33.166666666666664
142.6672787814346,349.0140737329,35.75
146.1727767752592,344.1446298411099,35.75
149.6782747690838,339.27518594931985,35.75
153.1837727629084,334.4057420575298,35.75
156.689270756733,329.5362981657397,35.75
160.1947687505576,324.66685427394964,35.75
163.91618169816718,319.96036028443217,38.333333333333336
167.84594562741802,315.42638239957665,40.91666666666667
171.97607308158055,311.07413617350295,43.50000000000001
176.298169354275,306.9124677809516,46.08333333333334
180.80344955216398,302.94983603695755,48.66666666666668
185.48275645072127,299.1942952038532,51.250000000000014
190.32657910678344,295.6534786205466,53.83333333333335
195.17040176284561,292.11266203724,53.83333333333335
200.0142244189078,288.5718454539334,53.83333333333335
204.85804707496996,285.0310288706268,53.83333333333335
209.70186973103213,281.4902122873202,53.83333333333335
214.5456923870943,277.9493957040136,53.83333333333335
219.38951504315648,274.40857912070703,53.83333333333335
224.38800812642688,271.08968368750976,56.416666666666686
229.53101193063955,267.99945523804945,59.00000000000002
234.80807302370903,265.14417482799996,61.58333333333336
240.20846549489374,262.5296459684975,64.16666666666669
245.72121275578712,260.1611828301919,66.75000000000001
251.33510985082432,258.04359944190867,69.33333333333334
257.03874623195753,256.1811999058763,71.91666666666667
262.82052895120927,254.57776964940678,74.5
268.66870622396306,253.2365677308107,77.08333333333333
274.5713913150984,252.16032021518595,79.66666666666666
280.5165866994197,251.3512146335436,82.24999999999999
286.49220844727205,250.8108955365334,84.83333333333331
292.4861107857788,250.5404611518059,87.41666666666664
298.4861107857788,250.5404611518059,89.99999999999997
304.48001312428556,250.8108955365334,92.5833333333333
310.4556348721379,251.3512146335436,95.16666666666663
316.4008302564592,252.16032021518595,97.74999999999996
322.30351534759455,253.2365677308107,100.33333333333329
328.15169262034834,254.57776964940678,102.91666666666661
333.9334753396001,256.1811999058763,105.49999999999994
339.6371117207333,258.04359944190867,108.08333333333327
345.3407481018665,259.905998977941,108.08333333333327
351.0443844829997,261.76839851397335,108.08333333333327
356.7480208641329,263.6307980500057,108.08333333333327
362.4516572452661,265.49319758603804,108.08333333333327
368.1552936263993,267.3555971220704,108.08333333333327
373.85893000753254,269.2179966581027,108.08333333333327
379.56256638866574,271.08039619413506,108.08333333333327
385.26620276979895,272.9427957301674,108.08333333333327
390.96983915093216,274.80519526619975,108.08333333333327
396.67347553206537,276.6675948022321,108.08333333333327
402.3771119131986,278.52999433826443,108.08333333333327
408.0807482943318,280.3923938742968,108.08333333333327
413.784384675465,282.2547934103291,108.08333333333327
419.4880210565982,284.11719294636146,108.08333333333327
425.1916574377314,285.9795924823938,108.08333333333327
430.8952938188646,287.84199201842614,108.08333333333327
436.5989301999978,289.7043915544585,108.08333333333327
442.30256658113103,291.5667910904908,108.08333333333327
448.00620296226424,293.42919062652317,108.08333333333327
453.70983934339745,295.2915901625555,108.08333333333327
459.41347572453066,297.15398969858785,108.08333333333327
465.11711210566386,299.0163892346202,108.08333333333327
470.8207484867971,300.87878877065253,108.08333333333327
476.5243848679303,302.7411883066849,108.08333333333327
482.2280212490635,304.6035878427172,108.08333333333327
487.9316576301967,306.46598737874956,108.08333333333327
493.6352940113299,308.3283869147819,108.08333333333327
499.3389303924631,310.19078645081424,108.08333333333327
505.0425667735963,312.0531859868466,108.08333333333327
510.7462031547295,313.9155855228789,108.08333333333327
516.4498395358628,315.77798505891127,108.08333333333327
522.1534759169961,317.6403845949436,108.08333333333327
527.8571122981293,319.50278413097595,108.08333333333327
533.5607486792626,321.3651836670083,108.08333333333327
539.2643850603959,323.22758320304064,108.08333333333327
544.9680214415291,325.089982739073,108.08333333333327
550.6716578226624,326.9523822751053,108.08333333333327
556.3752942037956,328.81478181113766,108.08333333333327
562.0789305849289,330.67718134717,108.08333333333327
567.8607133041806,332.28061160363956,105.49999999999994
573.7088905769344,333.62181352223564,102.91666666666661
579.6115756680698,334.6980610378604,100.33333333333329
585.5567710523911,335.5071666195027,97.74999999999996
591.5323928002434,336.04748571651294,95.16666666666663
597.5262951387502,336.3179201012404,92.5833333333333
603.5262951387502,336.3179201012404,89.99999999999997
609.520197477257,336.04748571651294,87.41666666666664
615.4958192251094,335.5071666195027,84.83333333333331
621.4410146094307,334.6980610378604,82.24999999999999
627.343699700566,333.62181352223564,79.66666666666666
633.1918769733198,332.28061160363956,77.08333333333333
638.9736596925716,330.67718134717,74.5
644.6772960737048,328.81478181113766,71.91666666666667
650.291193168742,326.69719842285446,69.33333333333334
655.8039404296354,324.3287352845488,66.75000000000001
661.2043329008202,321.71420642504637,64.16666666666669
666.4813939938897,318.8589260149969,61.58333333333335
671.7584550869592,316.0036456049474,61.58333333333335
677.0355161800287,313.1483651948979,61.58333333333335
682.3125772730982,310.2930847848484,61.58333333333335
687.5896383661677,307.43780437479893,61.58333333333335
692.8666994592372,304.58252396474944,61.58333333333335
698.1437605523067,301.72724355469995,61.58333333333335
703.4208216453762,298.87196314465046,61.58333333333335
708.6978827384457,296.016682734601,61.58333333333335
713.9749438315152,293.1614023245515,61.58333333333335
719.2520049245848,290.306121914502,61.58333333333335
724.5290660176543,287.4508415044525,61.58333333333335
729.8061271107238,284.595561094403,61.58333333333335
735.0831882037933,281.74028068435354,61.58333333333335
740.3602492968628,278.88500027430405,61.58333333333335
745.6373103899323,276.02971986425456,61.58333333333335
750.9143714830018,273.17443945420507,61.58333333333335
756.1914325760713,270.3191590441556,61.58333333333335
761.4684936691408,267.4638786341061,61.58333333333335
766.7455547622103,264.6085982240566,61.58333333333335
772.0226158552798,261.7533178140071,61.58333333333335
777.2996769483493,258.89803740395763,61.58333333333335
782.442680752562,255.80780895449732,59.000000000000014
787.4411738358324,252.48891352130002,56.41666666666668
792.2849964918945,248.94809693799343,53.83333333333334
796.9643033904518,245.19255610488906,51.25000000000001
801.4695835883408,241.229924360895,48.66666666666667
805.9748637862298,237.26729261690096,48.66666666666667
810.4801439841187,233.3046608729069,48.66666666666667
814.9854241820077,229.34202912891286,48.66666666666667
819.4907043798967,225.3793973849188,48.66666666666667
823.9959845777856,221.41676564092475,48.66666666666667
828.5012647756746,217.4541338969307,48.66666666666667
833.0065449735636,213.49150215293665,48.66666666666667
837.5118251714525,209.5288704089426,48.66666666666667
842.0171053693415,205.56623866494854,48.66666666666667
846.5223855672305,201.6036069209545,48.66666666666667
851.0276657651194,197.64097517696044,48.66666666666667
855.5329459630084,193.6783434329664,48.66666666666667
860.0382261608974,189.71571168897233,48.66666666666667
864.5435063587863,185.75307994497828,48.66666666666667
869.0487865566753,181.79044820098423,48.66666666666667
873.7280934552326,178.03490736787987,51.25000000000001
878.5719161112947,174.49409078457327,53.83333333333334
883.5704091945652,171.17519535137598,56.41666666666668
888.7134129987778,168.08496690191566,59.000000000000014
893.9904740918473,165.22968649186615,61.58333333333335
899.3908665630321,162.61515763236366,64.16666666666669
904.9036138239255,160.24669449405806,66.75000000000001
910.5175109189627,158.12911110577485,69.33333333333334
916.1314080139998,156.01152771749165,69.33333333333334
921.745305109037,153.89394432920844,69.33333333333334
927.3592022040741,151.77636094092523,69.33333333333334
932.9730992991113,149.65877755264202,69.33333333333334
938.5869963941484,147.5411941643588,69.33333333333334
944.2008934891855,145.4236107760756,69.33333333333334
949.9045298703188,143.56121124004326,71.91666666666667
955.6863125895705,141.9577809835737,74.5
961.5344898623243,140.61657906497763,77.08333333333333
967.4371749534597,139.54033154935289,79.66666666666666
973.382370337781,138.73122596771054,82.24999999999999
979.3579920856333,138.19090687070033,84.83333333333331
985.3336138334856,137.65058777369012,84.83333333333331
991.3092355813379,137.1102686766799,84.83333333333331
997.2848573291902,136.5699495796697,84.83333333333331
1003.2604790770425,136.02963048265948,84.83333333333331
1009.2361008248948,135.48931138564927,84.83333333333331
1012.223911698821,135.21915183714415,84.83333333333331
1015.2117225727471,134.94899228863903,84.83333333333331
1018.1995334466733,134.6788327401339,84.83333333333331
1021.1873443205994,134.4086731916288,84.83333333333331
1024.1751551945256,134.13851364312367,84.83333333333331
1027.1629660684519,133.86835409461855,84.83333333333331
1030.1507769423781,133.59819454611343,84.83333333333331
1033.1385878163044,133.3280349976083,84.83333333333331
1036.1263986902306,133.0578754491032,84.83333333333331
1039.114209564157,132.78771590059807,84.83333333333331
1042.1020204380832,132.51755635209295,84.83333333333331
1045.0898313120094,132.24739680358783,84.83333333333331
1048.0776421859357,131.9772372550827,84.83333333333331
1051.065453059862,131.7070777065776,84.83333333333331
1054.058741288388,131.5065145470325,86.16666666666664
1057.25569559745,131.36693250746345,87.49999999999997
1060.6550878614955,131.30265004369713,88.91666666666664
1064.2549926689715,131.32882975172345,90.41666666666664
1068.0526778116441,131.46144783919294,91.99999999999997
1072.044489782708,131.7172547735593,93.66666666666664
1076.2358923523252,131.98585205464394,93.66666666666664
1080.6268855204955,132.26723968244693,93.66666666666664
1085.2174692872193,132.56141765696822,93.66666666666664
1090.0076436524962,132.86838597820784,93.66666666666664
1094.9974086163263,133.18814464616577,93.66666666666664
1100.1867641787096,133.520693660842,93.66666666666664
1105.575710339646,133.86603302223656,93.66666666666664
1111.1642470991358,134.22416273034943,93.66666666666664
1116.9523744571786,134.59508278518064,93.66666666666664
1122.9400924137747,134.97879318673014,93.66666666666664
1128.9278103703707,135.36250358827965,93.66666666666664
1134.9155283269668,135.74621398982916,93.66666666666664
1140.9032462835628,136.12992439137867,93.66666666666664
1146.8909642401588,136.51363479292817,93.66666666666664
1152.8786821967549,136.89734519447768,93.66666666666664
1158.866400153351,137.2810555960272,93.66666666666664
1164.8307381826849,137.93425684513898,96.24999999999997
1170.7595734466454,138.8556212751117,98.8333333333333
1176.640855268403,140.0432761631434,101.41666666666663
1182.462629626059,141.4948075367414,103.99999999999996
1188.2130634498392,143.2072650802514,106.58333333333329
1193.8804686734447,145.17716813153277,109.16666666666661
1199.4533259906764,147.40051275659178,111.74999999999994
1204.9203082690437,149.87277988779297,114.33333333333327
1210.2703035727725,152.58894450910742,116.9166666666666
1215.492437748412,155.54348586972822,119.49999999999993
1220.576096527137,158.73039870529377,122.08333333333326
1225.510947098821,162.14320544391086,124.66666666666659
1230.2869591140286,165.77496937216821,127.24999999999991
1234.8944250712414,169.6183087343799,129.83333333333326
1239.3239800478761,173.66541173640113,132.4166666666666
1243.5666207349955,177.90805242352042,134.99999999999994
1247.6137237370167,182.33760740015526,137.5833333333333
1251.4570630992284,186.945073357368,140.16666666666663
1255.0888270274859,191.72108537257571,142.74999999999997
1258.501633766103,196.65593594425968,145.33333333333331
1261.6885466016686,201.73959472298463,147.91666666666666
1264.6430879622894,206.96172889862405,150.5
1267.3592525836038,212.3117242023528,153.08333333333334
1269.8315197148052,217.7787064807201,155.66666666666669
1272.0548643398643,223.35156379795166,158.25000000000003
1274.0247673911456,229.0189690215573,160.83333333333337
1275.7372249346556,234.76940284533754,163.4166666666667
1277.1887563082537,240.59117720299352,166.00000000000006
1278.3764111962853,246.47245902475095,168.5833333333334
1279.297775626258,252.4012942887114,171.16666666666674
1279.9509768753699,258.3656323180453,173.75000000000009
1280.3346872769193,264.35335027464134,176.33333333333343
1280.4481269188598,270.35227779942744,178.91666666666677
1280.2910652290125,276.35022174928076,181.5000000000001
1279.863821443717,282.3349909802475,184.08333333333346
1279.4365776584214,288.3197602112142,184.08333333333346
1279.0093338731258,294.3045294421809,184.08333333333346
1278.5820900878302,300.28929867314764,184.08333333333346
1278.1548463025347,306.27406790411436,184.08333333333346
1277.7276025172391,312.2588371350811,184.08333333333346
1277.3003587319436,318.2436063660478,184.08333333333346
1276.873114946648,324.2283755970145,184.08333333333346
1276.4458711613524,330.21314482798124,184.08333333333346
1276.0186273760569,336.19791405894796,184.08333333333346
1275.5913835907613,342.1826832899147,184.08333333333346
1275.1641398054658,348.1674525208814,184.08333333333346
1274.7368960201702,354.1522217518481,184.08333333333346
1274.3096522348746,360.13699098281484,184.08333333333346
1273.882408449579,366.12176021378156,184.08333333333346
1273.4551646642835,372.1065294447483,184.08333333333346
1273.027920878988,378.091298675715,184.08333333333346
1272.6006770936924,384.0760679066817,184.08333333333346
1272.1734333083969,390.06083713764843,184.08333333333346
1271.7461895231013,396.04560636861515,184.08333333333346
1271.3189457378057,402.0303755995819,184.08333333333346
1270.8917019525102,408.0151448305486,184.08333333333346
1270.4644581672146,413.9999140615153,184.08333333333346
1270.037214381919,419.98468329248203,184.08333333333346
1269.6099705966235,425.96945252344875,184.08333333333346
1269.182726811328,431.95422175441547,184.08333333333346
1268.7554830260324,437.9389909853822,184.08333333333346
1268.3282392407368,443.9237602163489,184.08333333333346
1267.6316817559855,449.8831903628006,186.6666666666668
1266.6672263623625,455.80516856216195,189.25000000000014
1265.436833367373,461.6776580749564,191.83333333333348
1263.943003611013,467.48872275012684,194.41666666666683
1262.1887733826766,473.22655128590503,197.00000000000017
1260.177708249735,478.8794812369186,199.5833333333335
1257.9138958103285,484.4360227187388,202.16666666666686
1255.401937385104,489.88488176168926,204.7500000000002
1252.6469386647818,495.2149832664473,207.33333333333354
1249.6544993325658,500.4154935147793,209.91666666666688
1246.4307016824848,505.4758421896566,212.50000000000023
1242.9820982568033,510.38574385999345,215.08333333333357
1239.3156985276257,515.1352188863397,217.6666666666669
1235.438954649768,519.7146137050348,220.25000000000026
1231.359746313851,524.1146204495961,222.8333333333336
1227.0863647304059,528.3262958694584,225.41666666666694
1222.6274957775415,532.3410795076115,228.00000000000028
1217.9922023464303,536.1508111001909,230.58333333333363
1213.1899059204939,539.7477471626528,233.16666666666697
1208.2303674257307,543.1245767288232,235.7500000000003
1203.1236673911087,546.2744362108305,238.33333333333366
1197.8801854593473,549.1909233497172,240.916666666667
1192.5105792897352,551.868110228376,243.50000000000034
1187.0257628958636,554.3005553203602,246.08333333333368
1181.4368844623068,556.4833145500791,248.66666666666703
1175.7553036853362,558.411951341898,251.25000000000037
1169.9925686837266,560.082545637717,253.8333333333337
1164.1603925265829,561.4917018647,256.416666666667
1158.270629425897,562.6365558369592,259.00000000000034
1152.335250642223,563.5147805771674,261.58333333333366
1146.3663201524466,564.1245910462642,264.16666666666697
1140.3759701291026,564.4647477716444,266.7500000000003
1134.37637628108,564.5345593664528,269.3333333333336
1128.3797331058395,564.3338839348647,271.9166666666669
1122.3982291034406,563.8631293604976,274.5000000000002
1116.444022002759,563.1232524773651,277.08333333333354
1110.5292140502484,562.1157571250604,279.66666666666686
1104.6658274114723,560.8426910921218,282.25000000000017
1098.8657797354065,559.3066419537915,284.8333333333335
1093.1408599311756,557.5107318126305,287.4166666666668
1087.50270420646,555.4586109526765,290.0000000000001
1081.8645484817446,553.4064900927225,290.0000000000001
1076.226392757029,551.3543692327685,290.0000000000001
1070.5882370323136,549.3022483728145,290.0000000000001
1064.950081307598,547.2501275128604,290.0000000000001
1059.3119255828826,545.1980066529064,290.0000000000001
1053.6737698581671,543.1458857929524,290.0000000000001
1048.0356141334516,541.0937649329984,290.0000000000001
1042.3974584087362,539.0416440730444,290.0000000000001
1036.7593026840207,536.9895232130904,290.0000000000001
1031.1211469593052,534.9374023531363,290.0000000000001
1025.4829912345897,532.8852814931823,290.0000000000001
1019.8448355098742,530.8331606332283,290.0000000000001
1014.2066797851587,528.7810397732743,290.0000000000001
1008.5685240604432,526.7289189133203,290.0000000000001
1002.8436042562123,524.9330087721593,287.4166666666668
997.0435565801466,523.396959633829,284.8333333333335
991.1801699413705,522.1238936008904,282.25000000000017
985.2653619888598,521.1163982485857,279.66666666666686
979.3111548881783,520.3765213654532,277.08333333333354
973.3296508857795,519.9057667910861,274.5000000000002
967.3330077105392,519.705091359498,271.9166666666669
961.3334138625166,519.7749029543064,269.3333333333336
955.3430638391725,520.1150596796866,266.7500000000003
949.3527138158283,520.4552164050668,266.7500000000003
943.3623637924842,520.795373130447,266.7500000000003
937.37201376914,521.1355298558273,266.7500000000003
931.3816637457959,521.4756865812075,266.7500000000003
925.3913137224517,521.8158433065877,266.7500000000003
919.4009636991076,522.1560000319679,266.7500000000003
913.4106136757634,522.4961567573481,266.7500000000003
907.4416831859872,523.1059672264449,264.16666666666697
901.5063044023134,523.984191966653,261.58333333333366
895.6165413016274,525.1290459389123,259.00000000000034
889.7843651444838,526.5382021658953,256.416666666667
884.0216301428742,528.2087964617143,253.83333333333368
878.3400493659035,530.1374332535332,251.25000000000034
872.7511709323467,532.3201924832521,248.666666666667
867.2663545384751,534.7526375752362,246.08333333333366
861.8967483688629,537.4298244538951,243.5000000000003
856.6532664371015,540.3463115927818,240.91666666666697
851.5465664024795,543.4961710747891,238.33333333333363
846.4398663678575,546.6460305567964,238.33333333333363
841.3331663332355,549.7958900388037,238.33333333333363
836.2264662986134,552.945749520811,238.33333333333363
831.1197662639914,556.0956090028183,238.33333333333363
826.0130662293694,559.2454684848256,238.33333333333363
820.9063661947474,562.3953279668328,238.33333333333363
815.7996661601254,565.5451874488401,238.33333333333363
810.6929661255034,568.6950469308474,238.33333333333363
805.5862660908814,571.8449064128547,238.33333333333363
800.4795660562594,574.994765894862,238.33333333333363
795.3728660216374,578.1446253768693,238.33333333333363
790.2661659870154,581.2944848588766,238.33333333333363
785.1594659523934,584.4443443408838,238.33333333333363
780.0527659177714,587.5942038228911,238.33333333333363
774.9460658831493,590.7440633048984,238.33333333333363
769.8393658485273,593.8939227869057,238.33333333333363
764.7326658139053,597.043782268913,238.33333333333363
759.6259657792833,600.1936417509203,238.33333333333363
754.5192657446613,603.3435012329276,238.33333333333363
749.4125657100393,606.4933607149349,238.33333333333363
744.3058656754173,609.6432201969421,238.33333333333363
739.1991656407953,612.7930796789494,238.33333333333363
734.0924656061733,615.9429391609567,238.33333333333363
728.9857655715513,619.092798642964,238.33333333333363
723.8790655369293,622.2426581249713,238.33333333333363
718.7723655023073,625.3925176069786,238.33333333333363
713.6656654676852,628.5423770889859,238.33333333333363
708.5589654330632,631.6922365709931,238.33333333333363
703.4522653984412,634.8420960530004,238.33333333333363
698.3455653638192,637.9919555350077,238.33333333333363
693.2388653291972,641.141815017015,238.33333333333363
688.1321652945752,644.2916744990223,238.33333333333363
683.0254652599532,647.4415339810296,238.33333333333363
677.9187652253312,650.5913934630369,238.33333333333363
672.8120651907092,653.7412529450442,238.33333333333363
667.7053651560872,656.8911124270514,238.33333333333363
662.5986651214652,660.0409719090587,238.33333333333363
657.4919650868432,663.190831391066,238.33333333333363
652.3852650522211,666.3406908730733,238.33333333333363
647.2785650175991,669.4905503550806,238.33333333333363
642.0350830858378,672.4070374939673,240.91666666666697
636.6654769162255,675.0842243726262,243.5000000000003
631.180660522354,677.5166694646103,246.08333333333366
625.5917820887971,679.6994286943292,248.666666666667
619.9102013118264,681.6280654861481,251.25000000000034
614.1474663102168,683.2986597819671,253.83333333333368
608.3152901530732,684.7078160089501,256.416666666667
602.4255270523872,685.8526699812094,259.00000000000034
596.4901482687134,686.7308947214175,261.58333333333366
590.5212177789372,687.3407051905143,264.16666666666697
584.530867755593,687.6808619158945,266.7500000000003
578.5312739075705,687.7506735107029,269.3333333333336
572.5346307323301,687.5499980791149,271.9166666666669
566.5379875570898,687.3493226475268,271.9166666666669
560.5413443818494,687.1486472159388,271.9166666666669
554.544701206609,686.9479717843508,271.9166666666669
548.5480580313687,686.7472963527628,271.9166666666669
542.5514148561283,686.5466209211747,271.9166666666669
536.5547716808879,686.3459454895867,271.9166666666669
530.5581285056476,686.1452700579987,271.9166666666669
524.5614853304072,685.9445946264107,271.9166666666669
518.5648421551668,685.7439191948226,271.9166666666669
512.5681989799265,685.5432437632346,271.9166666666669
506.5715558046861,685.3425683316466,271.9166666666669
500.57491262944575,685.1418929000586,271.9166666666669
494.5782694542054,684.9412174684705,271.9166666666669
488.581626278965,684.7405420368825,271.9166666666669
482.58498310372465,684.5398666052945,271.9166666666669
476.5883399284843,684.3391911737065,271.9166666666669
470.5916967532439,684.1385157421184,271.9166666666669
464.59505357800356,683.9378403105304,271.9166666666669
458.6135495756048,683.4670857361633,274.5000000000002
452.6593424749233,682.7272088530308,277.08333333333354
446.74453452241255,681.7197135007261,279.66666666666686
440.88114788363646,680.4466474677874,282.25000000000017
435.0811002075708,678.9105983294572,284.8333333333335
429.2810525315051,677.374549191127,284.8333333333335
423.48100485543944,675.8385000527968,284.8333333333335
417.68095717937376,674.3024509144666,284.8333333333335
411.8809095033081,672.7664017761364,284.8333333333335
406.0808618272424,671.2303526378062,284.8333333333335
400.28081415117674,669.694303499476,284.8333333333335
394.48076647511107,668.1582543611457,284.8333333333335
388.6807187990454,666.6222052228155,284.8333333333335
382.8806711229797,665.0861560844853,284.8333333333335
377.08062344691405,663.5501069461551,284.8333333333335
371.2805757708484,662.0140578078249,284.8333333333335
365.4805280947827,660.4780086694947,284.8333333333335
359.680480418717,658.9419595311645,284.8333333333335
353.88043274265135,657.4059103928342,284.8333333333335
348.0803850665857,655.869861254504,284.8333333333335
342.28033739052,654.3338121161738,284.8333333333335
336.48028971445433,652.7977629778436,284.8333333333335
330.68024203838866,651.2617138395134,284.8333333333335
324.880194362323,649.7256647011832,284.8333333333335
319.0801466862573,648.189615562853,284.8333333333335
313.28009901019163,646.6535664245228,284.8333333333335
307.48005133412596,645.1175172861925,284.8333333333335
301.6800036580603,643.5814681478623,284.8333333333335
295.8799559819946,642.0454190095321,284.8333333333335
290.07990830592894,640.5093698712019,284.8333333333335
284.27986062986326,638.9733207328717,284.8333333333335
278.4798129537976,637.4372715945415,284.8333333333335
272.6797652777319,635.9012224562113,284.8333333333335
266.87971760166624,634.365173317881,284.8333333333335
261.07966992560057,632.8291241795508,284.8333333333335
255.35475012136968,631.0332140383898,287.4166666666668
249.71659439665422,628.9810931784358,290.0000000000001
244.1766626064727,626.6769326458044,292.5833333333334
238.74621496040908,624.1254157708138,295.16666666666674
233.43628913563083,621.3317286488631,297.75000000000006
228.12636331085258,618.5380415269124,297.75000000000006
222.81643748607434,615.7443544049617,297.75000000000006
217.5065116612961,612.950667283011,297.75000000000006
212.19658583651784,610.1569801610602,297.75000000000006
206.8866600117396,607.3632930391095,297.75000000000006
201.57673418696135,604.5696059171588,297.75000000000006
196.2668083621831,601.7759187952081,297.75000000000006
190.95688253740485,598.9822316732574,297.75000000000006
185.77827124398985,595.9520526238092,300.33333333333337
180.74150028816214,592.6915406488994,302.9166666666667
175.85680717802424,589.2073229146338,305.5
